Tipo,Qtd Chaves,Altura,Altura Esperada
BST,6405,28,52
BST,6405,28,52
BST,6405,28,52
BST,6405,27,52
BST,6405,24,52
BST,6405,28,52
BST,6405,25,52
BST,6405,29,52
BST,6405,28,52
BST,6405,30,52
BST,6405,29,52
BST,6405,30,52
BST,6405,30,52
BST,6405,28,52
BST,6405,28,52
BST,6405,30,52
BST,6405,25,52
BST,6405,24,52
BST,6405,28,52
BST,6405,28,52
BST,6405,29,52
BST,6405,30,52
BST,6405,26,52
BST,6405,33,52
BST,6405,31,52
BST,6405,26,52
BST,6405,26,52
BST,6405,27,52
BST,6405,30,52
BST,6405,29,52
BST,6405,28,52
BST,6405,26,52
BST,6405,27,52
BST,6405,29,52
BST,6405,28,52
BST,6405,28,52
BST,6405,31,52
BST,6405,28,52
BST,2780,24,47
BST,2780,24,47
BST,2780,23,47
BST,2780,22,47
BST,2780,23,47
BST,2780,26,47
BST,2780,29,47
BST,2780,23,47
BST,2780,25,47
BST,2780,25,47
BST,2780,24,47
BST,2780,25,47
BST,2780,24,47
BST,2780,23,47
BST,2780,26,47
BST,2780,26,47
BST,2780,24,47
BST,2780,28,47
BST,2780,25,47
BST,2780,26,47
BST,2780,26,47
BST,2780,27,47
BST,2780,24,47
BST,2780,26,47
BST,2780,25,47
BST,2780,27,47
BST,2780,26,47
BST,2780,25,47
BST,2780,24,47
BST,2780,22,47
BST,2780,24,47
BST,2780,27,47
BST,2780,25,47
BST,2780,30,47
BST,2780,24,47
BST,2780,32,47
BST,2780,23,47
BST,2780,23,47
BST,2780,25,47
BST,2780,23,47
BST,2780,24,47
BST,2780,26,47
BST,2780,27,47
BST,2780,26,47
BST,2780,25,47
BST,2780,23,47
BST,2780,26,47
BST,2780,24,47
BST,2780,24,47
BST,2780,29,47
BST,2780,27,47
BST,2780,25,47
BST,2780,25,47
BST,2780,24,47
BST,2780,25,47
BST,2780,24,47
BST,2780,26,47
BST,2780,26,47
BST,2780,24,47
BST,2780,25,47
BST,2780,26,47
BST,2780,26,47
BST,2780,24,47
BST,2780,25,47
BST,2780,22,47
BST,2780,21,47
BST,2780,24,47
BST,2780,28,47
BST,2780,27,47
BST,2780,22,47
BST,2780,29,47
BST,2780,24,47
BST,2780,23,47
BST,2780,24,47
BST,2780,21,47
BST,2780,24,47
BST,2780,25,47
BST,2780,24,47
BST,2780,24,47
BST,2780,27,47
BST,2780,22,47
BST,2780,24,47
BST,2780,23,47
BST,2780,24,47
BST,2780,27,47
BST,2780,24,47
BST,2780,22,47
BST,2780,25,47
BST,2780,23,47
BST,2780,22,47
BST,2780,23,47
BST,2780,25,47
BST,2780,23,47
BST,2780,26,47
BST,2780,26,47
BST,2780,24,47
BST,2780,23,47
BST,2780,24,47
BST,2780,29,47
BST,2780,24,47
BST,4470,32,50
BST,4470,27,50
BST,4470,29,50
BST,4470,25,50
BST,4470,32,50
BST,4470,26,50
BST,4470,26,50
BST,4470,26,50
BST,4470,26,50
BST,4470,27,50
BST,4470,25,50
BST,4470,27,50
BST,4470,32,50
BST,4470,30,50
BST,4470,28,50
BST,4470,27,50
BST,4470,26,50
BST,4470,27,50
BST,4470,28,50
BST,4470,28,50
BST,4470,30,50
BST,4470,30,50
BST,4470,28,50
BST,4470,27,50
BST,4470,26,50
BST,4470,28,50
BST,4470,26,50
BST,4470,24,50
BST,4470,26,50
BST,4470,29,50
BST,4470,25,50
BST,4470,25,50
BST,4470,25,50
BST,4470,25,50
BST,4470,26,50
BST,4470,23,50
BST,4470,26,50
BST,4470,28,50
BST,4470,24,50
BST,4470,25,50
BST,4470,25,50
BST,4470,27,50
BST,4470,26,50
BST,4470,26,50
BST,4470,29,50
BST,4470,27,50
BST,4470,34,50
BST,4470,26,50
BST,4470,26,50
BST,4470,28,50
BST,4470,24,50
BST,4470,31,50
BST,4470,26,50
BST,4470,26,50
BST,4470,28,50
BST,4470,28,50
BST,4470,26,50
BST,4470,25,50
BST,4470,26,50
BST,4470,28,50
BST,4470,31,50
BST,4470,27,50
BST,4470,24,50
BST,4470,29,50
BST,4470,26,50
BST,4470,26,50
BST,4470,25,50
BST,4470,26,50
BST,4470,29,50
BST,4470,24,50
BST,4470,26,50
BST,4470,27,50
BST,4470,27,50
BST,4470,27,50
BST,4470,30,50
BST,4470,25,50
BST,4470,26,50
BST,4470,23,50
BST,4470,26,50
BST,4470,24,50
BST,4470,24,50
BST,4470,24,50
BST,4470,26,50
BST,4470,30,50
BST,4470,24,50
BST,4470,26,50
BST,4470,28,50
BST,4470,28,50
BST,4470,27,50
BST,4470,28,50
BST,4470,27,50
BST,4470,29,50
BST,4470,28,50
BST,4470,25,50
BST,4470,30,50
BST,4470,26,50
BST,4470,27,50
BST,4470,27,50
BST,4470,25,50
BST,4470,27,50
BST,9140,32,54
BST,9140,30,54
BST,9140,26,54
BST,9140,34,54
BST,9140,33,54
BST,9140,28,54
BST,9140,29,54
BST,9140,29,54
BST,9140,27,54
BST,9140,30,54
BST,9140,34,54
BST,9140,28,54
BST,9140,30,54
BST,9140,30,54
BST,9140,27,54
BST,9140,28,54
BST,9140,30,54
BST,9140,28,54
BST,9140,30,54
BST,9140,30,54
BST,9140,29,54
BST,9140,31,54
BST,9140,29,54
BST,9140,27,54
BST,9140,29,54
BST,9140,32,54
BST,9140,26,54
BST,9140,28,54
BST,9140,29,54
BST,9140,32,54
BST,9140,28,54
BST,9140,31,54
BST,9140,36,54
BST,9140,30,54
BST,9140,27,54
BST,9140,29,54
BST,9140,34,54
BST,9140,27,54
BST,9140,29,54
BST,9140,26,54
BST,9140,28,54
BST,9140,31,54
BST,9140,32,54
BST,9140,28,54
BST,9140,31,54
BST,9140,31,54
BST,9140,28,54
BST,9140,29,54
BST,9140,32,54
BST,9140,30,54
BST,9140,32,54
BST,9140,37,54
BST,9140,27,54
BST,9140,26,54
BST,9140,30,54
BST,9140,28,54
BST,9140,28,54
BST,9140,29,54
BST,9140,33,54
BST,9140,28,54
BST,9140,30,54
BST,9140,29,54
BST,9140,30,54
BST,9140,28,54
BST,9140,31,54
BST,9140,27,54
BST,9140,29,54
BST,9140,27,54
BST,9140,29,54
BST,9140,26,54
BST,9140,30,54
BST,9140,28,54
BST,9140,31,54
BST,9140,32,54
BST,9140,27,54
BST,9140,34,54
BST,9140,31,54
BST,9140,31,54
BST,9140,30,54
BST,9140,31,54
BST,9140,29,54
BST,9140,31,54
BST,9140,28,54
BST,9140,27,54
BST,9140,29,54
BST,9140,29,54
BST,9140,35,54
BST,9140,31,54
BST,9140,30,54
BST,9140,29,54
BST,9140,27,54
BST,9140,26,54
BST,9140,27,54
BST,9140,29,54
BST,9140,27,54
BST,9140,29,54
BST,9140,27,54
BST,9140,31,54
BST,9140,30,54
BST,9140,29,54
BST,1249,20,42
BST,1249,22,42
BST,1249,22,42
BST,1249,25,42
BST,1249,20,42
BST,1249,21,42
BST,1249,21,42
BST,1249,19,42
BST,1249,20,42
BST,1249,23,42
BST,1249,21,42
BST,1249,25,42
BST,1249,21,42
BST,1249,22,42
BST,1249,22,42
BST,1249,21,42
BST,1249,23,42
BST,1249,23,42
BST,1249,22,42
BST,1249,21,42
BST,1249,24,42
BST,1249,20,42
BST,1249,20,42
BST,1249,23,42
BST,1249,20,42
BST,1249,21,42
BST,1249,25,42
BST,1249,21,42
BST,1249,22,42
BST,1249,22,42
BST,1249,22,42
BST,1249,20,42
BST,1249,22,42
BST,1249,18,42
BST,1249,23,42
BST,1249,21,42
BST,1249,21,42
BST,1249,20,42
BST,1249,23,42
BST,1249,21,42
BST,1249,19,42
BST,1249,22,42
BST,1249,22,42
BST,1249,24,42
BST,1249,21,42
BST,1249,23,42
BST,1249,23,42
BST,1249,24,42
BST,1249,24,42
BST,1249,22,42
BST,1249,23,42
BST,1249,21,42
BST,1249,24,42
BST,1249,20,42
BST,1249,23,42
BST,1249,22,42
BST,1249,22,42
BST,1249,22,42
BST,1249,20,42
BST,1249,20,42
BST,1249,22,42
BST,1249,23,42
BST,1249,25,42
BST,1249,21,42
BST,1249,23,42
BST,1249,20,42
BST,1249,26,42
BST,1249,23,42
BST,1249,22,42
BST,1249,22,42
BST,1249,21,42
BST,1249,20,42
BST,1249,18,42
BST,1249,23,42
BST,1249,20,42
BST,1249,21,42
BST,1249,20,42
BST,1249,21,42
BST,1249,20,42
BST,1249,20,42
BST,1249,21,42
BST,1249,18,42
BST,1249,19,42
BST,1249,22,42
BST,1249,23,42
BST,1249,20,42
BST,1249,20,42
BST,1249,24,42
BST,1249,23,42
BST,1249,20,42
BST,1249,23,42
BST,1249,21,42
BST,1249,23,42
BST,1249,18,42
BST,1249,21,42
BST,1249,22,42
BST,1249,19,42
BST,1249,22,42
BST,1249,21,42
BST,1249,24,42
BST,2210,23,45
BST,2210,22,45
BST,2210,26,45
BST,2210,24,45
BST,2210,24,45
BST,2210,25,45
BST,2210,25,45
BST,2210,24,45
BST,2210,24,45
BST,2210,24,45
BST,2210,25,45
BST,2210,24,45
BST,2210,27,45
BST,2210,26,45
BST,2210,25,45
BST,2210,22,45
BST,2210,24,45
BST,2210,24,45
BST,2210,24,45
BST,2210,28,45
BST,2210,22,45
BST,2210,25,45
BST,2210,26,45
BST,2210,27,45
BST,2210,25,45
BST,2210,23,45
BST,2210,27,45
BST,2210,24,45
BST,2210,29,45
BST,2210,24,45
BST,2210,25,45
BST,2210,21,45
BST,2210,27,45
BST,2210,24,45
BST,2210,27,45
BST,2210,23,45
BST,2210,23,45
BST,2210,24,45
BST,2210,27,45
BST,2210,25,45
BST,2210,27,45
BST,2210,24,45
BST,2210,28,45
BST,2210,25,45
BST,2210,24,45
BST,2210,24,45
BST,2210,27,45
BST,2210,22,45
BST,2210,23,45
BST,2210,21,45
BST,2210,27,45
BST,2210,23,45
BST,2210,22,45
BST,2210,31,45
BST,2210,22,45
BST,2210,26,45
BST,2210,23,45
BST,2210,27,45
BST,2210,28,45
BST,2210,27,45
BST,2210,21,45
BST,2210,23,45
BST,2210,19,45
BST,2210,26,45
BST,2210,22,45
BST,2210,29,45
BST,2210,24,45
BST,2210,26,45
BST,2210,23,45
BST,2210,25,45
BST,2210,25,45
BST,2210,23,45
BST,2210,25,45
BST,2210,23,45
BST,2210,25,45
BST,2210,22,45
BST,2210,27,45
BST,2210,24,45
BST,2210,23,45
BST,2210,25,45
BST,2210,27,45
BST,2210,24,45
BST,2210,22,45
BST,2210,26,45
BST,2210,24,45
BST,2210,25,45
BST,2210,23,45
BST,2210,25,45
BST,2210,25,45
BST,2210,27,45
BST,2210,22,45
BST,2210,25,45
BST,2210,24,45
BST,2210,24,45
BST,2210,24,45
BST,2210,22,45
BST,2210,24,45
BST,2210,23,45
BST,2210,25,45
BST,2210,25,45
BST,6652,27,52
BST,6652,28,52
BST,6652,27,52
BST,6652,26,52
BST,6652,30,52
BST,6652,29,52
BST,6652,30,52
BST,6652,27,52
BST,6652,26,52
BST,6652,31,52
BST,6652,28,52
BST,6652,28,52
BST,6652,30,52
BST,6652,31,52
BST,6652,28,52
BST,6652,28,52
BST,6652,30,52
BST,6652,28,52
BST,6652,28,52
BST,6652,29,52
BST,6652,29,52
BST,6652,26,52
BST,6652,33,52
BST,6652,30,52
BST,6652,26,52
BST,6652,28,52
BST,6652,28,52
BST,6652,30,52
BST,6652,27,52
BST,6652,32,52
BST,6652,27,52
BST,6652,29,52
BST,6652,27,52
BST,6652,29,52
BST,6652,27,52
BST,6652,28,52
BST,6652,28,52
BST,6652,30,52
BST,6652,28,52
BST,6652,36,52
BST,6652,31,52
BST,6652,29,52
BST,6652,28,52
BST,6652,36,52
BST,6652,28,52
BST,6652,30,52
BST,6652,26,52
BST,6652,27,52
BST,6652,29,52
BST,6652,34,52
BST,6652,32,52
BST,6652,28,52
BST,6652,29,52
BST,6652,27,52
BST,6652,34,52
BST,6652,30,52
BST,6652,27,52
BST,6652,29,52
BST,6652,27,52
BST,6652,26,52
BST,6652,29,52
BST,6652,25,52
BST,6652,33,52
BST,6652,29,52
BST,6652,26,52
BST,6652,31,52
BST,6652,25,52
BST,6652,28,52
BST,6652,27,52
BST,6652,29,52
BST,6652,26,52
BST,6652,31,52
BST,6652,27,52
BST,6652,26,52
BST,6652,26,52
BST,6652,28,52
BST,6652,31,52
BST,6652,30,52
BST,6652,30,52
BST,6652,29,52
BST,6652,30,52
BST,6652,29,52
BST,6652,32,52
BST,6652,33,52
BST,6652,28,52
BST,6652,31,52
BST,6652,38,52
BST,6652,27,52
BST,6652,27,52
BST,6652,28,52
BST,6652,30,52
BST,6652,28,52
BST,6652,30,52
BST,6652,30,52
BST,6652,27,52
BST,6652,29,52
BST,6652,30,52
BST,6652,27,52
BST,6652,28,52
BST,6652,28,52
BST,3225,26,48
BST,3225,22,48
BST,3225,25,48
BST,3225,27,48
BST,3225,27,48
BST,3225,25,48
BST,3225,25,48
BST,3225,24,48
BST,3225,27,48
BST,3225,23,48
BST,3225,26,48
BST,3225,25,48
BST,3225,27,48
BST,3225,25,48
BST,3225,26,48
BST,3225,23,48
BST,3225,25,48
BST,3225,32,48
BST,3225,26,48
BST,3225,28,48
BST,3225,25,48
BST,3225,28,48
BST,3225,25,48
BST,3225,23,48
BST,3225,24,48
BST,3225,26,48
BST,3225,25,48
BST,3225,26,48
BST,3225,29,48
BST,3225,29,48
BST,3225,24,48
BST,3225,25,48
BST,3225,31,48
BST,3225,29,48
BST,3225,30,48
BST,3225,24,48
BST,3225,25,48
BST,3225,28,48
BST,3225,25,48
BST,3225,23,48
BST,3225,26,48
BST,3225,30,48
BST,3225,29,48
BST,3225,27,48
BST,3225,27,48
BST,3225,28,48
BST,3225,25,48
BST,3225,24,48
BST,3225,25,48
BST,3225,28,48
BST,3225,26,48
BST,3225,25,48
BST,3225,28,48
BST,3225,26,48
BST,3225,23,48
BST,3225,28,48
BST,3225,24,48
BST,3225,26,48
BST,3225,26,48
BST,3225,24,48
BST,3225,27,48
BST,3225,24,48
BST,3225,26,48
BST,3225,24,48
BST,3225,25,48
BST,3225,27,48
BST,3225,24,48
BST,3225,26,48
BST,3225,25,48
BST,3225,24,48
BST,3225,25,48
BST,3225,27,48
BST,3225,27,48
BST,3225,25,48
BST,3225,23,48
BST,3225,24,48
BST,3225,27,48
BST,3225,24,48
BST,3225,23,48
BST,3225,25,48
BST,3225,26,48
BST,3225,28,48
BST,3225,25,48
BST,3225,24,48
BST,3225,24,48
BST,3225,30,48
BST,3225,27,48
BST,3225,27,48
BST,3225,27,48
BST,3225,24,48
BST,3225,25,48
BST,3225,26,48
BST,3225,26,48
BST,3225,26,48
BST,3225,28,48
BST,3225,24,48
BST,3225,23,48
BST,3225,29,48
BST,3225,26,48
BST,3225,25,48
BST,1696,25,44
BST,1696,25,44
BST,1696,23,44
BST,1696,24,44
BST,1696,24,44
BST,1696,23,44
BST,1696,20,44
BST,1696,22,44
BST,1696,22,44
BST,1696,22,44
BST,1696,21,44
BST,1696,20,44
BST,1696,25,44
BST,1696,22,44
BST,1696,22,44
BST,1696,24,44
BST,1696,21,44
BST,1696,22,44
BST,1696,22,44
BST,1696,21,44
BST,1696,26,44
BST,1696,22,44
BST,1696,22,44
BST,1696,21,44
BST,1696,21,44
BST,1696,22,44
BST,1696,24,44
BST,1696,25,44
BST,1696,23,44
BST,1696,24,44
BST,1696,23,44
BST,1696,22,44
BST,1696,22,44
BST,1696,23,44
BST,1696,24,44
BST,1696,23,44
BST,1696,22,44
BST,1696,20,44
BST,1696,25,44
BST,1696,20,44
BST,1696,22,44
BST,1696,26,44
BST,1696,21,44
BST,1696,27,44
BST,1696,23,44
BST,1696,27,44
BST,1696,22,44
BST,1696,24,44
BST,1696,24,44
BST,1696,23,44
BST,1696,22,44
BST,1696,22,44
BST,1696,20,44
BST,1696,24,44
BST,1696,25,44
BST,1696,26,44
BST,1696,20,44
BST,1696,23,44
BST,1696,23,44
BST,1696,21,44
BST,1696,22,44
BST,1696,22,44
BST,1696,21,44
BST,1696,23,44
BST,1696,21,44
BST,1696,22,44
BST,1696,25,44
BST,1696,25,44
BST,1696,21,44
BST,1696,24,44
BST,1696,23,44
BST,1696,25,44
BST,1696,23,44
BST,1696,26,44
BST,1696,25,44
BST,1696,23,44
BST,1696,25,44
BST,1696,25,44
BST,1696,21,44
BST,1696,21,44
BST,1696,23,44
BST,1696,21,44
BST,1696,24,44
BST,1696,20,44
BST,1696,22,44
BST,1696,24,44
BST,1696,22,44
BST,1696,24,44
BST,1696,22,44
BST,1696,23,44
BST,1696,22,44
BST,1696,23,44
BST,1696,22,44
BST,1696,26,44
BST,1696,28,44
BST,1696,23,44
BST,1696,22,44
BST,1696,23,44
BST,1696,20,44
BST,1696,22,44
BST,1245,21,42
BST,1245,23,42
BST,1245,20,42
BST,1245,21,42
BST,1245,22,42
BST,1245,22,42
BST,1245,25,42
BST,1245,23,42
BST,1245,22,42
BST,1245,23,42
BST,1245,20,42
BST,1245,23,42
BST,1245,20,42
BST,1245,20,42
BST,1245,23,42
BST,1245,25,42
BST,1245,23,42
BST,1245,25,42
BST,1245,23,42
BST,1245,20,42
BST,1245,24,42
BST,1245,24,42
BST,1245,21,42
BST,1245,26,42
BST,1245,27,42
BST,1245,24,42
BST,1245,21,42
BST,1245,20,42
BST,1245,21,42
BST,1245,24,42
BST,1245,20,42
BST,1245,21,42
BST,1245,22,42
BST,1245,19,42
BST,1245,20,42
BST,1245,22,42
BST,1245,22,42
BST,1245,22,42
BST,1245,20,42
BST,1245,22,42
BST,1245,29,42
BST,1245,23,42
BST,1245,19,42
BST,1245,25,42
BST,1245,23,42
BST,1245,22,42
BST,1245,18,42
BST,1245,22,42
BST,1245,22,42
BST,1245,21,42
BST,1245,20,42
BST,1245,21,42
BST,1245,21,42
BST,1245,22,42
BST,1245,20,42
BST,1245,27,42
BST,1245,19,42
BST,1245,19,42
BST,1245,24,42
BST,1245,22,42
BST,1245,24,42
BST,1245,24,42
BST,1245,24,42
BST,1245,22,42
BST,1245,21,42
BST,1245,22,42
BST,1245,23,42
BST,1245,21,42
BST,1245,22,42
BST,1245,23,42
BST,1245,20,42
BST,1245,22,42
BST,1245,23,42
BST,1245,22,42
BST,1245,22,42
BST,1245,22,42
BST,1245,25,42
BST,1245,24,42
BST,1245,22,42
BST,1245,20,42
BST,1245,22,42
BST,1245,24,42
BST,1245,21,42
BST,1245,27,42
BST,1245,22,42
BST,1245,21,42
BST,1245,22,42
BST,1245,21,42
BST,1245,23,42
BST,1245,22,42
BST,1245,21,42
BST,1245,24,42
BST,1245,20,42
BST,1245,22,42
BST,1245,20,42
BST,1245,23,42
BST,1245,19,42
BST,1245,25,42
BST,1245,24,42
BST,1245,23,42
BST,3319,27,48
BST,3319,27,48
BST,3319,22,48
BST,3319,27,48
BST,3319,27,48
BST,3319,24,48
BST,3319,25,48
BST,3319,24,48
BST,3319,22,48
BST,3319,22,48
BST,3319,29,48
BST,3319,26,48
BST,3319,25,48
BST,3319,25,48
BST,3319,25,48
BST,3319,28,48
BST,3319,25,48
BST,3319,25,48
BST,3319,24,48
BST,3319,25,48
BST,3319,30,48
BST,3319,25,48
BST,3319,25,48
BST,3319,26,48
BST,3319,27,48
BST,3319,27,48
BST,3319,29,48
BST,3319,25,48
BST,3319,26,48
BST,3319,24,48
BST,3319,27,48
BST,3319,24,48
BST,3319,23,48
BST,3319,26,48
BST,3319,24,48
BST,3319,23,48
BST,3319,23,48
BST,3319,25,48
BST,3319,24,48
BST,3319,26,48
BST,3319,29,48
BST,3319,26,48
BST,3319,28,48
BST,3319,26,48
BST,3319,28,48
BST,3319,25,48
BST,3319,28,48
BST,3319,27,48
BST,3319,21,48
BST,3319,27,48
BST,3319,24,48
BST,3319,24,48
BST,3319,24,48
BST,3319,25,48
BST,3319,24,48
BST,3319,27,48
BST,3319,29,48
BST,3319,28,48
BST,3319,28,48
BST,3319,27,48
BST,3319,28,48
BST,3319,26,48
BST,3319,25,48
BST,3319,23,48
BST,3319,25,48
BST,3319,24,48
BST,3319,28,48
BST,3319,26,48
BST,3319,29,48
BST,3319,25,48
BST,3319,25,48
BST,3319,29,48
BST,3319,28,48
BST,3319,25,48
BST,3319,28,48
BST,3319,26,48
BST,3319,25,48
BST,3319,25,48
BST,3319,33,48
BST,3319,27,48
BST,3319,30,48
BST,3319,24,48
BST,3319,27,48
BST,3319,25,48
BST,3319,24,48
BST,3319,31,48
BST,3319,26,48
BST,3319,25,48
BST,3319,26,48
BST,3319,25,48
BST,3319,25,48
BST,3319,28,48
BST,3319,26,48
BST,3319,25,48
BST,3319,28,48
BST,3319,26,48
BST,3319,27,48
BST,3319,26,48
BST,3319,26,48
BST,3319,25,48
BST,688,22,38
BST,688,21,38
BST,688,19,38
BST,688,19,38
BST,688,18,38
BST,688,22,38
BST,688,17,38
BST,688,20,38
BST,688,19,38
BST,688,20,38
BST,688,19,38
BST,688,21,38
BST,688,19,38
BST,688,18,38
BST,688,17,38
BST,688,20,38
BST,688,19,38
BST,688,23,38
BST,688,23,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,22,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,17,38
BST,688,21,38
BST,688,16,38
BST,688,17,38
BST,688,20,38
BST,688,19,38
BST,688,21,38
BST,688,18,38
BST,688,16,38
BST,688,19,38
BST,688,21,38
BST,688,21,38
BST,688,19,38
BST,688,18,38
BST,688,20,38
BST,688,17,38
BST,688,19,38
BST,688,19,38
BST,688,19,38
BST,688,19,38
BST,688,18,38
BST,688,26,38
BST,688,20,38
BST,688,22,38
BST,688,19,38
BST,688,17,38
BST,688,19,38
BST,688,17,38
BST,688,19,38
BST,688,22,38
BST,688,21,38
BST,688,18,38
BST,688,22,38
BST,688,19,38
BST,688,20,38
BST,688,19,38
BST,688,20,38
BST,688,17,38
BST,688,16,38
BST,688,19,38
BST,688,20,38
BST,688,24,38
BST,688,19,38
BST,688,18,38
BST,688,16,38
BST,688,20,38
BST,688,19,38
BST,688,25,38
BST,688,20,38
BST,688,19,38
BST,688,21,38
BST,688,24,38
BST,688,22,38
BST,688,19,38
BST,688,18,38
BST,688,18,38
BST,688,20,38
BST,688,21,38
BST,688,18,38
BST,688,18,38
BST,688,20,38
BST,688,20,38
BST,688,20,38
BST,688,19,38
BST,688,17,38
BST,688,18,38
BST,688,18,38
BST,688,19,38
BST,688,17,38
BST,688,21,38
BST,4638,26,50
BST,4638,29,50
BST,4638,30,50
BST,4638,27,50
BST,4638,29,50
BST,4638,26,50
BST,4638,26,50
BST,4638,27,50
BST,4638,26,50
BST,4638,26,50
BST,4638,24,50
BST,4638,30,50
BST,4638,24,50
BST,4638,25,50
BST,4638,29,50
BST,4638,29,50
BST,4638,30,50
BST,4638,29,50
BST,4638,25,50
BST,4638,27,50
BST,4638,31,50
BST,4638,28,50
BST,4638,29,50
BST,4638,26,50
BST,4638,27,50
BST,4638,23,50
BST,4638,31,50
BST,4638,26,50
BST,4638,26,50
BST,4638,27,50
BST,4638,29,50
BST,4638,25,50
BST,4638,27,50
BST,4638,26,50
BST,4638,26,50
BST,4638,26,50
BST,4638,30,50
BST,4638,26,50
BST,4638,24,50
BST,4638,26,50
BST,4638,26,50
BST,4638,29,50
BST,4638,27,50
BST,4638,26,50
BST,4638,26,50
BST,4638,26,50
BST,4638,26,50
BST,4638,28,50
BST,4638,28,50
BST,4638,27,50
BST,4638,24,50
BST,4638,26,50
BST,4638,26,50
BST,4638,24,50
BST,4638,26,50
BST,4638,26,50
BST,4638,27,50
BST,4638,26,50
BST,4638,29,50
BST,4638,29,50
BST,4638,27,50
BST,4638,27,50
BST,4638,25,50
BST,4638,29,50
BST,4638,26,50
BST,4638,28,50
BST,4638,29,50
BST,4638,27,50
BST,4638,27,50
BST,4638,26,50
BST,4638,29,50
BST,4638,27,50
BST,4638,32,50
BST,4638,29,50
BST,4638,29,50
BST,4638,28,50
BST,4638,30,50
BST,4638,24,50
BST,4638,25,50
BST,4638,28,50
BST,4638,28,50
BST,4638,26,50
BST,4638,25,50
BST,4638,25,50
BST,4638,26,50
BST,4638,26,50
BST,4638,25,50
BST,4638,25,50
BST,4638,25,50
BST,4638,25,50
BST,4638,25,50
BST,4638,27,50
BST,4638,25,50
BST,4638,26,50
BST,4638,26,50
BST,4638,31,50
BST,4638,27,50
BST,4638,28,50
BST,4638,25,50
BST,4638,29,50
BST,7539,29,53
BST,7539,27,53
BST,7539,28,53
BST,7539,28,53
BST,7539,30,53
BST,7539,28,53
BST,7539,31,53
BST,7539,27,53
BST,7539,28,53
BST,7539,25,53
BST,7539,28,53
BST,7539,32,53
BST,7539,32,53
BST,7539,28,53
BST,7539,29,53
BST,7539,29,53
BST,7539,31,53
BST,7539,31,53
BST,7539,30,53
BST,7539,28,53
BST,7539,31,53
BST,7539,35,53
BST,7539,34,53
BST,7539,31,53
BST,7539,28,53
BST,7539,32,53
BST,7539,32,53
BST,7539,26,53
BST,7539,28,53
BST,7539,28,53
BST,7539,28,53
BST,7539,30,53
BST,7539,29,53
BST,7539,29,53
BST,7539,29,53
BST,7539,30,53
BST,7539,29,53
BST,7539,28,53
BST,7539,31,53
BST,7539,31,53
BST,7539,27,53
BST,7539,29,53
BST,7539,27,53
BST,7539,28,53
BST,7539,27,53
BST,7539,31,53
BST,7539,29,53
BST,7539,29,53
BST,7539,31,53
BST,7539,34,53
BST,7539,30,53
BST,7539,29,53
BST,7539,27,53
BST,7539,29,53
BST,7539,26,53
BST,7539,28,53
BST,7539,30,53
BST,7539,28,53
BST,7539,28,53
BST,7539,28,53
BST,7539,28,53
BST,7539,26,53
BST,7539,28,53
BST,7539,27,53
BST,7539,27,53
BST,7539,26,53
BST,7539,28,53
BST,7539,26,53
BST,7539,28,53
BST,7539,28,53
BST,7539,27,53
BST,7539,34,53
BST,7539,26,53
BST,7539,33,53
BST,7539,29,53
BST,7539,31,53
BST,7539,32,53
BST,7539,31,53
BST,7539,30,53
BST,7539,29,53
BST,7539,30,53
BST,7539,27,53
BST,7539,30,53
BST,7539,30,53
BST,7539,32,53
BST,7539,30,53
BST,7539,28,53
BST,7539,29,53
BST,7539,31,53
BST,7539,28,53
BST,7539,28,53
BST,7539,30,53
BST,7539,26,53
BST,7539,31,53
BST,7539,30,53
BST,7539,29,53
BST,7539,26,53
BST,7539,27,53
BST,7539,28,53
BST,7539,31,53
BST,8563,35,54
BST,8563,29,54
BST,8563,27,54
BST,8563,33,54
BST,8563,30,54
BST,8563,29,54
BST,8563,33,54
BST,8563,30,54
BST,8563,32,54
BST,8563,36,54
BST,8563,30,54
BST,8563,32,54
BST,8563,27,54
BST,8563,33,54
BST,8563,29,54
BST,8563,31,54
BST,8563,32,54
BST,8563,27,54
BST,8563,32,54
BST,8563,29,54
BST,8563,27,54
BST,8563,30,54
BST,8563,30,54
BST,8563,31,54
BST,8563,31,54
BST,8563,30,54
BST,8563,29,54
BST,8563,31,54
BST,8563,34,54
BST,8563,29,54
BST,8563,33,54
BST,8563,28,54
BST,8563,28,54
BST,8563,31,54
BST,8563,31,54
BST,8563,35,54
BST,8563,28,54
BST,8563,26,54
BST,8563,30,54
BST,8563,30,54
BST,8563,26,54
BST,8563,28,54
BST,8563,30,54
BST,8563,33,54
BST,8563,32,54
BST,8563,29,54
BST,8563,30,54
BST,8563,30,54
BST,8563,29,54
BST,8563,27,54
BST,8563,29,54
BST,8563,27,54
BST,8563,27,54
BST,8563,29,54
BST,8563,29,54
BST,8563,30,54
BST,8563,31,54
BST,8563,30,54
BST,8563,29,54
BST,8563,29,54
BST,8563,28,54
BST,8563,30,54
BST,8563,30,54
BST,8563,30,54
BST,8563,31,54
BST,8563,29,54
BST,8563,28,54
BST,8563,29,54
BST,8563,29,54
