Tipo_Sucessor,Qtd Chaves,Altura,Altura Esperada
BST,917,28,40
BST,917,28,40
BST,917,27,40
BST,917,28,40
BST,917,28,40
BST,917,26,40
BST,917,27,40
BST,917,27,40
BST,917,27,40
BST,917,29,40
BST,917,30,40
BST,917,24,40
BST,917,27,40
BST,917,29,40
BST,917,28,40
BST,917,31,40
BST,917,28,40
BST,917,30,40
BST,917,32,40
BST,917,30,40
BST,917,27,40
BST,917,29,40
BST,917,25,40
BST,917,31,40
BST,917,26,40
BST,917,31,40
BST,917,29,40
BST,917,28,40
BST,917,29,40
BST,917,29,40
BST,917,30,40
BST,917,29,40
BST,917,23,40
BST,917,29,40
BST,917,31,40
BST,917,31,40
BST,917,25,40
BST,917,27,40
BST,917,31,40
BST,917,29,40
BST,917,26,40
BST,917,30,40
BST,917,34,40
BST,917,27,40
BST,917,28,40
BST,917,34,40
BST,917,26,40
BST,917,33,40
BST,917,29,40
BST,917,27,40
BST,917,27,40
BST,917,31,40
BST,917,28,40
BST,917,28,40
BST,917,27,40
BST,917,25,40
BST,917,32,40
BST,917,24,40
BST,917,30,40
BST,917,28,40
BST,917,28,40
BST,191,18,30
BST,191,15,30
BST,191,14,30
BST,191,14,30
BST,191,15,30
BST,191,16,30
BST,191,13,30
BST,191,15,30
BST,191,13,30
BST,191,13,30
BST,191,13,30
BST,191,13,30
BST,191,17,30
BST,191,15,30
BST,191,15,30
BST,191,16,30
BST,191,17,30
BST,191,14,30
BST,191,14,30
BST,191,14,30
BST,191,13,30
BST,191,16,30
BST,191,15,30
BST,191,15,30
BST,191,14,30
BST,191,15,30
BST,191,14,30
BST,191,15,30
BST,191,13,30
BST,191,13,30
BST,191,15,30
BST,191,15,30
BST,191,15,30
BST,191,15,30
BST,191,16,30
BST,191,14,30
BST,191,15,30
BST,191,14,30
BST,191,14,30
BST,191,13,30
BST,191,17,30
BST,191,13,30
BST,191,16,30
BST,191,16,30
BST,191,13,30
BST,191,13,30
BST,191,17,30
BST,191,13,30
BST,191,14,30
BST,191,16,30
BST,191,15,30
BST,191,14,30
BST,191,12,30
BST,191,17,30
BST,191,15,30
BST,191,15,30
BST,191,13,30
BST,191,15,30
BST,191,18,30
BST,191,14,30
BST,191,15,30
BST,191,16,30
BST,191,16,30
BST,191,15,30
BST,191,16,30
BST,191,17,30
BST,191,17,30
BST,191,13,30
BST,191,16,30
BST,191,14,30
BST,191,17,30
BST,191,15,30
BST,191,13,30
BST,191,17,30
BST,191,14,30
BST,191,16,30
BST,191,15,30
BST,191,17,30
BST,191,13,30
BST,191,15,30
BST,191,15,30
BST,191,15,30
BST,191,14,30
BST,191,17,30
BST,191,13,30
BST,191,15,30
BST,191,13,30
BST,191,16,30
BST,191,18,30
BST,191,15,30
BST,191,15,30
BST,191,15,30
BST,191,12,30
BST,191,13,30
BST,191,17,30
BST,191,15,30
BST,191,15,30
BST,191,15,30
BST,191,16,30
BST,191,15,30
BST,673,26,38
BST,673,24,38
BST,673,25,38
BST,673,25,38
BST,673,25,38
BST,673,25,38
BST,673,24,38
BST,673,26,38
BST,673,23,38
BST,673,25,38
BST,673,26,38
BST,673,24,38
BST,673,26,38
BST,673,28,38
BST,673,26,38
BST,673,23,38
BST,673,29,38
BST,673,26,38
BST,673,22,38
BST,673,23,38
BST,673,23,38
BST,673,25,38
BST,673,22,38
BST,673,28,38
BST,673,26,38
BST,673,24,38
BST,673,25,38
BST,673,24,38
BST,673,24,38
BST,673,24,38
BST,673,25,38
BST,673,25,38
BST,673,27,38
BST,673,25,38
BST,673,27,38
BST,673,25,38
BST,673,26,38
BST,673,24,38
BST,673,25,38
BST,673,23,38
BST,673,24,38
BST,673,24,38
BST,673,24,38
BST,673,24,38
BST,673,26,38
BST,673,26,38
BST,673,23,38
BST,673,26,38
BST,673,23,38
BST,673,22,38
BST,673,25,38
BST,673,21,38
BST,673,22,38
BST,673,25,38
BST,673,26,38
BST,673,23,38
BST,673,25,38
BST,673,25,38
BST,673,26,38
BST,673,28,38
BST,673,30,38
BST,673,23,38
BST,673,26,38
BST,673,27,38
BST,673,25,38
BST,673,23,38
BST,673,27,38
BST,673,23,38
BST,673,24,38
BST,673,25,38
BST,673,25,38
BST,673,24,38
BST,673,26,38
BST,673,24,38
BST,673,26,38
BST,673,24,38
BST,673,26,38
BST,673,24,38
BST,673,24,38
BST,673,25,38
BST,673,30,38
BST,673,25,38
BST,673,26,38
BST,673,28,38
BST,673,20,38
BST,673,25,38
BST,673,23,38
BST,673,25,38
BST,673,23,38
BST,673,24,38
BST,673,24,38
BST,673,24,38
BST,673,25,38
BST,673,28,38
BST,673,28,38
BST,673,20,38
BST,673,26,38
BST,673,25,38
BST,673,22,38
BST,673,25,38
BST,706,24,38
BST,706,28,38
BST,706,27,38
BST,706,23,38
BST,706,27,38
BST,706,26,38
BST,706,25,38
BST,706,24,38
BST,706,25,38
BST,706,25,38
BST,706,23,38
BST,706,28,38
BST,706,26,38
BST,706,25,38
BST,706,27,38
BST,706,23,38
BST,706,23,38
BST,706,25,38
BST,706,26,38
BST,706,26,38
BST,706,24,38
BST,706,27,38
BST,706,25,38
BST,706,28,38
BST,706,21,38
BST,706,25,38
BST,706,23,38
BST,706,25,38
BST,706,27,38
BST,706,25,38
BST,706,24,38
BST,706,27,38
BST,706,26,38
BST,706,22,38
BST,706,26,38
BST,706,24,38
BST,706,28,38
BST,706,25,38
BST,706,25,38
BST,706,23,38
BST,706,26,38
BST,706,27,38
BST,706,23,38
BST,706,24,38
BST,706,25,38
BST,706,24,38
BST,706,22,38
BST,706,26,38
BST,706,27,38
BST,706,28,38
BST,706,28,38
BST,706,28,38
BST,706,22,38
BST,706,26,38
BST,706,25,38
BST,706,29,38
BST,706,27,38
BST,706,23,38
BST,706,26,38
BST,706,26,38
BST,706,28,38
BST,706,25,38
BST,706,22,38
BST,706,30,38
BST,706,27,38
BST,706,28,38
BST,706,26,38
BST,706,28,38
BST,706,26,38
BST,706,27,38
BST,706,25,38
BST,706,27,38
BST,706,29,38
BST,706,23,38
BST,706,26,38
BST,706,22,38
BST,706,26,38
BST,706,21,38
BST,706,29,38
BST,706,26,38
BST,706,27,38
BST,706,23,38
BST,706,24,38
BST,706,23,38
BST,706,28,38
BST,706,26,38
BST,706,24,38
BST,706,24,38
BST,706,27,38
BST,706,31,38
BST,706,24,38
BST,706,23,38
BST,706,23,38
BST,706,26,38
BST,706,24,38
BST,706,22,38
BST,706,28,38
BST,706,25,38
BST,706,26,38
BST,706,26,38
BST,576,23,37
BST,576,24,37
BST,576,21,37
BST,576,24,37
BST,576,23,37
BST,576,25,37
BST,576,22,37
BST,576,21,37
BST,576,23,37
BST,576,22,37
BST,576,24,37
BST,576,26,37
BST,576,26,37
BST,576,24,37
BST,576,18,37
BST,576,24,37
BST,576,23,37
BST,576,25,37
BST,576,23,37
BST,576,21,37
BST,576,24,37
BST,576,23,37
BST,576,24,37
BST,576,25,37
BST,576,22,37
BST,576,24,37
BST,576,21,37
BST,576,22,37
BST,576,23,37
BST,576,23,37
BST,576,20,37
BST,576,21,37
BST,576,20,37
BST,576,24,37
BST,576,24,37
BST,576,25,37
BST,576,23,37
BST,576,25,37
BST,576,24,37
BST,576,20,37
BST,576,25,37
BST,576,23,37
BST,576,23,37
BST,576,23,37
BST,576,22,37
BST,576,22,37
BST,576,22,37
BST,576,25,37
BST,576,23,37
BST,576,21,37
BST,576,23,37
BST,576,24,37
BST,576,19,37
BST,576,22,37
BST,576,25,37
BST,576,22,37
BST,576,25,37
BST,576,23,37
BST,576,21,37
BST,576,26,37
BST,576,24,37
BST,576,25,37
BST,576,22,37
BST,576,25,37
BST,576,22,37
BST,576,19,37
BST,576,23,37
BST,576,24,37
BST,576,21,37
BST,576,27,37
BST,576,23,37
BST,576,25,37
BST,576,23,37
BST,576,23,37
BST,576,22,37
BST,576,24,37
BST,576,23,37
BST,576,25,37
BST,576,21,37
BST,576,24,37
BST,576,22,37
BST,576,24,37
BST,576,24,37
BST,576,20,37
BST,576,25,37
BST,576,17,37
BST,576,22,37
BST,576,25,37
BST,576,24,37
BST,576,19,37
BST,576,20,37
BST,576,24,37
BST,576,22,37
BST,576,25,37
BST,576,23,37
BST,576,21,37
BST,576,24,37
BST,576,20,37
BST,576,25,37
BST,576,23,37
BST,977,30,40
BST,977,30,40
BST,977,30,40
BST,977,27,40
BST,977,28,40
BST,977,30,40
BST,977,31,40
BST,977,29,40
BST,977,29,40
BST,977,28,40
BST,977,28,40
BST,977,26,40
BST,977,26,40
BST,977,26,40
BST,977,25,40
BST,977,26,40
BST,977,27,40
BST,977,28,40
BST,977,28,40
BST,977,32,40
BST,977,29,40
BST,977,28,40
BST,977,29,40
BST,977,29,40
BST,977,29,40
BST,977,34,40
BST,977,31,40
BST,977,17,40
BST,977,28,40
BST,977,25,40
BST,977,30,40
BST,977,29,40
BST,977,30,40
BST,977,30,40
BST,977,31,40
BST,977,31,40
BST,977,29,40
BST,977,28,40
BST,977,27,40
BST,977,31,40
BST,977,33,40
BST,977,30,40
BST,977,30,40
BST,977,28,40
BST,977,32,40
BST,977,29,40
BST,977,30,40
BST,977,31,40
BST,977,25,40
BST,977,27,40
BST,977,28,40
BST,977,33,40
BST,977,28,40
BST,977,27,40
BST,977,32,40
BST,977,32,40
BST,977,31,40
BST,977,32,40
BST,977,27,40
BST,977,30,40
BST,977,26,40
BST,977,33,40
BST,977,29,40
BST,977,27,40
BST,977,26,40
BST,977,30,40
BST,977,27,40
BST,977,28,40
BST,977,30,40
BST,977,28,40
BST,977,30,40
BST,977,31,40
BST,977,27,40
BST,977,28,40
BST,977,29,40
BST,977,27,40
BST,977,30,40
BST,977,28,40
BST,977,28,40
BST,977,27,40
BST,977,31,40
BST,977,27,40
BST,977,33,40
BST,977,34,40
BST,977,27,40
BST,977,35,40
BST,977,29,40
BST,977,29,40
BST,977,28,40
BST,977,30,40
BST,977,28,40
BST,977,29,40
BST,977,21,40
BST,977,31,40
BST,977,28,40
BST,977,27,40
BST,977,33,40
BST,977,28,40
BST,977,29,40
BST,977,28,40
BST,417,22,35
BST,417,23,35
BST,417,16,35
BST,417,23,35
BST,417,22,35
BST,417,18,35
BST,417,21,35
BST,417,18,35
BST,417,22,35
BST,417,18,35
BST,417,24,35
BST,417,18,35
BST,417,20,35
BST,417,20,35
BST,417,16,35
BST,417,20,35
BST,417,22,35
BST,417,18,35
BST,417,18,35
BST,417,21,35
BST,417,21,35
BST,417,23,35
BST,417,19,35
BST,417,22,35
BST,417,24,35
BST,417,20,35
BST,417,23,35
BST,417,23,35
BST,417,20,35
BST,417,20,35
BST,417,19,35
BST,417,20,35
BST,417,21,35
BST,417,12,35
BST,417,19,35
BST,417,20,35
BST,417,19,35
BST,417,21,35
BST,417,20,35
BST,417,19,35
BST,417,21,35
BST,417,22,35
BST,417,24,35
BST,417,23,35
BST,417,19,35
BST,417,23,35
BST,417,21,35
BST,417,20,35
BST,417,25,35
BST,417,19,35
BST,417,21,35
BST,417,17,35
BST,417,19,35
BST,417,20,35
BST,417,19,35
BST,417,18,35
BST,417,22,35
BST,417,20,35
BST,417,22,35
BST,417,20,35
BST,417,19,35
BST,417,18,35
BST,417,20,35
BST,417,19,35
BST,417,20,35
BST,417,21,35
BST,417,20,35
BST,417,19,35
BST,417,19,35
BST,417,19,35
BST,417,25,35
BST,417,20,35
BST,417,21,35
BST,417,19,35
BST,417,18,35
BST,417,24,35
BST,417,19,35
BST,417,19,35
BST,417,19,35
BST,417,20,35
BST,417,21,35
BST,417,21,35
BST,417,19,35
BST,417,17,35
BST,417,21,35
BST,417,18,35
BST,417,20,35
BST,417,20,35
BST,417,19,35
BST,417,22,35
BST,417,21,35
BST,417,19,35
BST,417,21,35
BST,417,18,35
BST,417,23,35
BST,417,18,35
BST,417,18,35
BST,417,21,35
BST,417,21,35
BST,417,20,35
BST,934,28,40
BST,934,26,40
BST,934,29,40
BST,934,29,40
BST,934,30,40
BST,934,30,40
BST,934,27,40
BST,934,31,40
BST,934,28,40
BST,934,28,40
BST,934,28,40
BST,934,27,40
BST,934,26,40
BST,934,28,40
BST,934,32,40
BST,934,30,40
BST,934,28,40
BST,934,29,40
BST,934,28,40
BST,934,29,40
BST,934,28,40
BST,934,27,40
BST,934,30,40
BST,934,31,40
BST,934,24,40
BST,934,27,40
BST,934,30,40
BST,934,33,40
BST,934,17,40
BST,934,29,40
BST,934,29,40
BST,934,31,40
BST,934,31,40
BST,934,29,40
BST,934,28,40
BST,934,27,40
BST,934,33,40
BST,934,28,40
BST,934,27,40
BST,934,28,40
BST,934,28,40
BST,934,29,40
BST,934,32,40
BST,934,33,40
BST,934,31,40
BST,934,24,40
BST,934,28,40
BST,934,28,40
BST,934,29,40
BST,934,28,40
BST,934,30,40
BST,934,32,40
BST,934,28,40
BST,934,28,40
BST,934,28,40
BST,934,29,40
BST,934,31,40
BST,934,25,40
BST,934,28,40
BST,934,28,40
BST,934,28,40
BST,934,31,40
BST,934,27,40
BST,934,32,40
BST,934,28,40
BST,934,25,40
BST,934,29,40
BST,934,27,40
BST,934,28,40
BST,934,29,40
BST,934,28,40
BST,934,27,40
BST,934,25,40
BST,934,26,40
BST,934,25,40
BST,934,28,40
BST,934,31,40
BST,934,31,40
BST,934,30,40
BST,934,28,40
BST,934,27,40
BST,934,28,40
BST,934,30,40
BST,934,27,40
BST,934,27,40
BST,934,27,40
BST,934,25,40
BST,934,31,40
BST,934,30,40
BST,934,26,40
BST,934,33,40
BST,934,31,40
BST,934,27,40
BST,934,32,40
BST,934,31,40
BST,934,30,40
BST,934,30,40
BST,934,30,40
BST,934,31,40
BST,934,25,40
BST,465,21,36
BST,465,24,36
BST,465,20,36
BST,465,22,36
BST,465,21,36
BST,465,21,36
BST,465,22,36
BST,465,22,36
BST,465,21,36
BST,465,20,36
BST,465,25,36
BST,465,23,36
BST,465,20,36
BST,465,22,36
BST,465,19,36
BST,465,25,36
BST,465,23,36
BST,465,22,36
BST,465,21,36
BST,465,22,36
BST,465,20,36
BST,465,21,36
BST,465,22,36
BST,465,22,36
BST,465,26,36
BST,465,17,36
BST,465,17,36
BST,465,21,36
BST,465,16,36
BST,465,20,36
BST,465,20,36
BST,465,21,36
BST,465,22,36
BST,465,23,36
BST,465,21,36
BST,465,20,36
BST,465,18,36
BST,465,19,36
BST,465,24,36
BST,465,25,36
BST,465,22,36
BST,465,20,36
BST,465,19,36
BST,465,23,36
BST,465,23,36
BST,465,23,36
BST,465,21,36
BST,465,23,36
BST,465,20,36
BST,465,19,36
BST,465,20,36
BST,465,26,36
BST,465,20,36
BST,465,21,36
BST,465,22,36
BST,465,21,36
BST,465,20,36
BST,465,19,36
BST,465,18,36
BST,465,20,36
BST,465,20,36
BST,465,23,36
BST,465,22,36
BST,465,22,36
BST,465,22,36
BST,465,24,36
BST,465,19,36
BST,465,19,36
BST,465,21,36
BST,465,19,36
BST,465,23,36
BST,465,24,36
BST,465,23,36
BST,465,21,36
BST,465,20,36
BST,465,19,36
BST,465,23,36
BST,465,19,36
BST,465,20,36
BST,465,21,36
BST,465,19,36
BST,465,22,36
BST,465,22,36
BST,465,23,36
BST,465,22,36
BST,465,24,36
BST,465,22,36
BST,465,23,36
BST,465,19,36
BST,465,25,36
BST,465,21,36
BST,465,21,36
BST,465,19,36
BST,465,24,36
BST,465,18,36
BST,465,22,36
BST,465,22,36
BST,465,23,36
BST,465,20,36
BST,465,23,36
BST,345,19,34
BST,345,18,34
BST,345,20,34
BST,345,16,34
BST,345,16,34
BST,345,22,34
BST,345,19,34
BST,345,18,34
BST,345,18,34
BST,345,21,34
BST,345,19,34
BST,345,20,34
BST,345,18,34
BST,345,19,34
BST,345,20,34
BST,345,14,34
BST,345,23,34
BST,345,20,34
BST,345,19,34
BST,345,21,34
BST,345,19,34
BST,345,20,34
BST,345,18,34
BST,345,19,34
BST,345,21,34
BST,345,20,34
BST,345,21,34
BST,345,18,34
BST,345,20,34
BST,345,18,34
BST,345,19,34
BST,345,19,34
BST,345,19,34
BST,345,21,34
BST,345,21,34
BST,345,21,34
BST,345,20,34
BST,345,17,34
BST,345,18,34
BST,345,17,34
BST,345,20,34
BST,345,18,34
BST,345,17,34
BST,345,19,34
BST,345,22,34
BST,345,20,34
BST,345,20,34
BST,345,17,34
BST,345,17,34
BST,345,19,34
BST,345,20,34
BST,345,18,34
BST,345,19,34
BST,345,16,34
BST,345,19,34
BST,345,20,34
BST,345,19,34
BST,345,16,34
BST,345,20,34
BST,345,19,34
BST,345,22,34
BST,345,18,34
BST,345,19,34
BST,345,23,34
BST,345,18,34
BST,345,17,34
BST,345,19,34
BST,345,20,34
BST,345,19,34
BST,345,20,34
BST,345,16,34
BST,345,21,34
BST,345,16,34
BST,345,19,34
BST,345,21,34
BST,345,19,34
BST,345,19,34
BST,345,20,34
BST,345,21,34
BST,345,17,34
BST,345,18,34
BST,345,19,34
BST,345,19,34
BST,345,17,34
BST,345,17,34
BST,345,20,34
BST,345,15,34
BST,345,21,34
BST,345,19,34
BST,345,19,34
BST,345,19,34
BST,345,19,34
BST,345,20,34
BST,345,19,34
BST,345,20,34
BST,345,17,34
BST,345,20,34
BST,345,19,34
BST,345,22,34
BST,345,18,34
BST,987,24,40
BST,987,31,40
BST,987,30,40
BST,987,32,40
BST,987,27,40
BST,987,27,40
BST,987,29,40
BST,987,29,40
BST,987,33,40
BST,987,30,40
BST,987,26,40
BST,987,28,40
BST,987,24,40
BST,987,27,40
BST,987,26,40
BST,987,29,40
BST,987,30,40
BST,987,29,40
BST,987,27,40
BST,987,28,40
BST,987,30,40
BST,987,30,40
BST,987,32,40
BST,987,29,40
BST,987,30,40
BST,987,28,40
BST,987,28,40
BST,987,27,40
BST,987,29,40
BST,987,31,40
BST,987,28,40
BST,987,31,40
BST,987,29,40
BST,987,29,40
BST,987,28,40
BST,987,30,40
BST,987,28,40
BST,987,31,40
BST,987,27,40
BST,987,24,40
BST,987,30,40
BST,987,30,40
BST,987,28,40
BST,987,31,40
BST,987,27,40
BST,987,25,40
BST,987,25,40
BST,987,29,40
BST,987,31,40
BST,987,26,40
BST,987,28,40
BST,987,29,40
BST,987,29,40
BST,987,27,40
BST,987,28,40
BST,987,30,40
BST,987,32,40
BST,987,26,40
BST,987,31,40
BST,987,31,40
BST,987,27,40
BST,987,26,40
BST,987,30,40
BST,987,28,40
BST,987,32,40
BST,987,28,40
BST,987,30,40
BST,987,28,40
BST,987,31,40
BST,987,31,40
BST,987,27,40
BST,987,32,40
BST,987,31,40
BST,987,26,40
BST,987,30,40
BST,987,31,40
BST,987,27,40
BST,987,34,40
BST,987,31,40
BST,987,30,40
BST,987,30,40
BST,987,27,40
BST,987,31,40
BST,987,29,40
BST,987,29,40
BST,987,31,40
BST,987,30,40
BST,987,30,40
BST,987,35,40
BST,987,25,40
BST,987,31,40
BST,987,28,40
BST,987,28,40
BST,987,30,40
BST,987,29,40
BST,987,30,40
BST,987,29,40
BST,987,29,40
BST,987,30,40
BST,987,28,40
BST,313,17,33
BST,313,17,33
BST,313,17,33
BST,313,16,33
BST,313,16,33
BST,313,19,33
BST,313,17,33
BST,313,18,33
BST,313,18,33
BST,313,18,33
BST,313,19,33
BST,313,21,33
BST,313,16,33
BST,313,18,33
BST,313,16,33
BST,313,19,33
BST,313,15,33
BST,313,20,33
BST,313,18,33
BST,313,19,33
BST,313,14,33
BST,313,17,33
BST,313,16,33
BST,313,16,33
BST,313,17,33
BST,313,16,33
BST,313,18,33
BST,313,20,33
BST,313,15,33
BST,313,20,33
BST,313,19,33
BST,313,20,33
BST,313,17,33
BST,313,21,33
BST,313,19,33
BST,313,18,33
BST,313,15,33
BST,313,18,33
BST,313,20,33
BST,313,21,33
BST,313,19,33
BST,313,19,33
BST,313,18,33
BST,313,17,33
BST,313,21,33
BST,313,15,33
BST,313,18,33
BST,313,16,33
BST,313,18,33
BST,313,18,33
BST,313,20,33
BST,313,19,33
BST,313,16,33
BST,313,17,33
BST,313,22,33
BST,313,20,33
BST,313,17,33
BST,313,17,33
BST,313,16,33
BST,313,17,33
BST,313,20,33
BST,313,17,33
BST,313,17,33
BST,313,19,33
BST,313,18,33
BST,313,18,33
BST,313,24,33
BST,313,22,33
BST,313,17,33
BST,313,20,33
BST,313,16,33
BST,313,17,33
BST,313,18,33
BST,313,18,33
BST,313,18,33
BST,313,22,33
BST,313,17,33
BST,313,17,33
BST,313,18,33
BST,313,18,33
BST,313,16,33
BST,313,17,33
BST,313,17,33
BST,313,20,33
BST,313,20,33
BST,313,20,33
BST,313,19,33
BST,313,18,33
BST,313,18,33
BST,313,21,33
BST,313,17,33
BST,313,19,33
BST,313,20,33
BST,313,19,33
BST,313,24,33
BST,313,20,33
BST,313,15,33
BST,313,20,33
BST,313,16,33
BST,313,15,33
BST,517,21,36
BST,517,22,36
BST,517,26,36
BST,517,23,36
BST,517,23,36
BST,517,21,36
BST,517,22,36
BST,517,24,36
BST,517,25,36
BST,517,27,36
BST,517,24,36
BST,517,20,36
BST,517,25,36
BST,517,21,36
BST,517,22,36
BST,517,26,36
BST,517,21,36
BST,517,20,36
BST,517,22,36
BST,517,21,36
BST,517,23,36
BST,517,20,36
BST,517,22,36
BST,517,25,36
BST,517,22,36
BST,517,21,36
BST,517,24,36
BST,517,23,36
BST,517,23,36
BST,517,22,36
BST,517,21,36
BST,517,23,36
BST,517,22,36
BST,517,22,36
BST,517,21,36
BST,517,22,36
BST,517,20,36
BST,517,23,36
BST,517,21,36
BST,517,23,36
BST,517,24,36
BST,517,24,36
BST,517,25,36
BST,517,22,36
BST,517,22,36
BST,517,25,36
BST,517,25,36
BST,517,23,36
BST,517,19,36
BST,517,20,36
BST,517,23,36
BST,517,22,36
BST,517,19,36
BST,517,25,36
BST,517,22,36
BST,517,29,36
BST,517,24,36
BST,517,21,36
BST,517,22,36
BST,517,20,36
BST,517,22,36
BST,517,21,36
BST,517,19,36
BST,517,23,36
BST,517,21,36
BST,517,23,36
BST,517,18,36
BST,517,23,36
BST,517,23,36
BST,517,21,36
BST,517,23,36
BST,517,23,36
BST,517,21,36
BST,517,22,36
BST,517,22,36
BST,517,23,36
BST,517,20,36
BST,517,21,36
BST,517,21,36
BST,517,23,36
BST,517,23,36
BST,517,21,36
BST,517,22,36
BST,517,20,36
BST,517,23,36
BST,517,21,36
BST,517,21,36
BST,517,23,36
BST,517,23,36
BST,517,21,36
BST,517,27,36
BST,517,24,36
BST,517,21,36
BST,517,22,36
BST,517,23,36
BST,517,22,36
BST,517,20,36
BST,517,21,36
BST,517,23,36
BST,517,24,36
BST,693,27,38
BST,693,24,38
BST,693,25,38
BST,693,27,38
BST,693,23,38
BST,693,24,38
BST,693,22,38
BST,693,22,38
BST,693,27,38
BST,693,28,38
BST,693,23,38
BST,693,22,38
BST,693,27,38
BST,693,26,38
BST,693,26,38
BST,693,26,38
BST,693,26,38
BST,693,27,38
BST,693,24,38
BST,693,24,38
BST,693,21,38
BST,693,28,38
BST,693,25,38
BST,693,22,38
BST,693,24,38
BST,693,23,38
BST,693,28,38
BST,693,28,38
BST,693,24,38
BST,693,24,38
BST,693,30,38
BST,693,23,38
BST,693,26,38
BST,693,26,38
BST,693,27,38
BST,693,25,38
BST,693,25,38
BST,693,25,38
BST,693,25,38
BST,693,24,38
BST,693,24,38
BST,693,26,38
BST,693,27,38
BST,693,25,38
BST,693,24,38
BST,693,30,38
BST,693,26,38
BST,693,28,38
BST,693,26,38
BST,693,24,38
BST,693,25,38
BST,693,27,38
BST,693,26,38
BST,693,24,38
BST,693,21,38
BST,693,23,38
BST,693,25,38
BST,693,25,38
BST,693,24,38
BST,693,25,38
BST,693,27,38
BST,693,23,38
BST,693,23,38
BST,693,27,38
BST,693,26,38
BST,693,24,38
BST,693,28,38
BST,693,27,38
BST,693,25,38
BST,693,28,38
BST,693,23,38
BST,693,29,38
BST,693,26,38
BST,693,25,38
BST,693,24,38
BST,693,23,38
BST,693,25,38
BST,693,23,38
BST,693,25,38
BST,693,21,38
BST,693,24,38
BST,693,26,38
BST,693,24,38
BST,693,24,38
BST,693,26,38
BST,693,23,38
BST,693,26,38
BST,693,25,38
BST,693,25,38
BST,693,20,38
BST,693,27,38
BST,693,23,38
BST,693,23,38
BST,693,24,38
BST,693,25,38
BST,693,28,38
BST,693,24,38
BST,693,26,38
BST,693,22,38
BST,693,24,38
BST,757,26,39
BST,757,25,39
BST,757,29,39
BST,757,26,39
BST,757,25,39
BST,757,26,39
BST,757,26,39
BST,757,24,39
BST,757,25,39
BST,757,22,39
BST,757,26,39
BST,757,27,39
BST,757,25,39
BST,757,30,39
BST,757,28,39
BST,757,23,39
BST,757,26,39
BST,757,28,39
BST,757,24,39
BST,757,23,39
BST,757,25,39
BST,757,27,39
BST,757,26,39
BST,757,24,39
BST,757,26,39
BST,757,28,39
BST,757,26,39
BST,757,27,39
BST,757,27,39
BST,757,23,39
BST,757,27,39
BST,757,29,39
BST,757,27,39
BST,757,28,39
BST,757,23,39
BST,757,28,39
BST,757,22,39
BST,757,26,39
BST,757,24,39
BST,757,28,39
BST,757,24,39
BST,757,27,39
BST,757,27,39
BST,757,29,39
BST,757,26,39
BST,757,28,39
BST,757,27,39
BST,757,22,39
BST,757,27,39
BST,757,27,39
BST,757,25,39
BST,757,23,39
BST,757,26,39
BST,757,25,39
BST,757,30,39
BST,757,28,39
BST,757,26,39
BST,757,28,39
BST,757,24,39
BST,757,29,39
BST,757,24,39
BST,757,26,39
BST,757,26,39
BST,757,25,39
BST,757,27,39
BST,757,26,39
BST,757,30,39
BST,757,24,39
BST,757,28,39
BST,757,23,39
BST,757,28,39
BST,757,25,39
BST,757,26,39
BST,757,27,39
BST,757,26,39
BST,757,27,39
BST,757,19,39
BST,757,26,39
BST,757,25,39
BST,757,22,39
BST,757,27,39
BST,757,27,39
BST,757,25,39
BST,757,25,39
BST,757,29,39
BST,757,23,39
BST,757,25,39
BST,757,24,39
BST,757,28,39
BST,757,23,39
BST,757,26,39
BST,757,28,39
BST,757,24,39
BST,757,27,39
BST,757,21,39
BST,757,26,39
BST,757,24,39
BST,757,25,39
BST,757,25,39
BST,757,31,39
BST,709,26,38
BST,709,27,38
BST,709,27,38
BST,709,25,38
BST,709,30,38
BST,709,27,38
BST,709,21,38
BST,709,26,38
BST,709,23,38
BST,709,26,38
BST,709,25,38
BST,709,25,38
BST,709,25,38
BST,709,23,38
BST,709,26,38
BST,709,27,38
BST,709,25,38
BST,709,23,38
BST,709,24,38
BST,709,26,38
BST,709,26,38
BST,709,27,38
BST,709,27,38
BST,709,29,38
BST,709,26,38
BST,709,25,38
BST,709,27,38
BST,709,24,38
BST,709,22,38
BST,709,25,38
BST,709,24,38
BST,709,25,38
BST,709,23,38
BST,709,26,38
BST,709,22,38
BST,709,26,38
BST,709,25,38
BST,709,27,38
BST,709,26,38
BST,709,22,38
BST,709,29,38
BST,709,24,38
BST,709,26,38
BST,709,26,38
BST,709,23,38
BST,709,27,38
BST,709,25,38
BST,709,25,38
BST,709,24,38
BST,709,28,38
BST,709,24,38
BST,709,23,38
BST,709,29,38
BST,709,23,38
BST,709,24,38
BST,709,26,38
BST,709,27,38
BST,709,26,38
BST,709,24,38
BST,709,26,38
BST,709,24,38
BST,709,25,38
BST,709,25,38
BST,709,22,38
BST,709,25,38
BST,709,23,38
BST,709,25,38
BST,709,23,38
BST,709,22,38
BST,709,26,38
BST,709,26,38
BST,709,28,38
BST,709,25,38
BST,709,24,38
BST,709,25,38
BST,709,27,38
BST,709,23,38
BST,709,22,38
BST,709,24,38
BST,709,24,38
BST,709,24,38
BST,709,25,38
BST,709,24,38
BST,709,25,38
BST,709,26,38
BST,709,22,38
BST,709,29,38
BST,709,27,38
BST,709,25,38
BST,709,26,38
BST,709,25,38
